Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
4	100	0.0001	8	0.00018587360682431608	0.00018587360682431608	143.94554448127747
4	100	0.0001	4	0.00019051716662943363	0.00019051716662943363	271.23757576942444
4	100	0.0001	8	0.0002096571697620675	0.0002096571697620675	143.85205841064453
4	100	0.0001	8	0.00022027162776794285	0.00022027162776794285	145.50635719299316
4	100	0.0001	8	0.00022468996758107096	0.00022468996758107096	142.46502304077148
3	100	0.0001	8	0.0002614751865621656	0.0002614751865621656	138.3100037574768
4	50	0.0001	4	0.00026779129984788597	0.00026779129984788597	278.9462423324585
4	100	0.0001	8	0.00036392835318110883	0.00036392835318110883	144.85750102996826
4	50	0.0001	4	0.00038051846786402166	0.00038051846786402166	247.5713505744934
3	100	0.0001	4	0.00039981608279049397	0.00039981608279049397	263.6616373062134
4	100	0.0001	8	0.0004485718091018498	0.0004485718091018498	144.04013562202454
4	100	0.0001	8	0.000449102750280872	0.000449102750280872	144.2361981868744
4	100	0.0001	8	0.0004615564248524606	0.0004615564248524606	143.71356630325317
4	100	0.0001	8	0.0004790877574123442	0.0004790877574123442	144.10616517066956
4	100	0.0001	8	0.0005341271171346307	0.0005341271171346307	147.03767776489258
3	50	0.0001	4	0.0005593076348304749	0.0005593076348304749	277.9677221775055
4	100	0.0001	8	0.0005990272620692849	0.0005990272620692849	144.51921463012695
3	100	0.0001	4	0.0006069927476346493	0.0006069927476346493	262.0982458591461
4	100	0.0001	8	0.0006333278142847121	0.0006333278142847121	144.75910997390747
4	100	0.0001	8	0.0006472436361946166	0.0006472436361946166	143.3836226463318
4	100	0.0001	8	0.0006523967022076249	0.0006523967022076249	144.85947036743164
3	100	0.0001	8	0.0006729417364113033	0.0006729417364113033	138.19949507713318
4	100	0.0001	8	0.0007364311022683978	0.0007364311022683978	145.71665215492249
3	100	0.0001	8	0.0007444983348250389	0.0007444983348250389	137.30814814567566
4	100	0.0001	8	0.0007616882212460041	0.0007616882212460041	147.03385615348816
4	100	0.0001	8	0.000806368887424469	0.000806368887424469	144.77261233329773
4	50	0.0001	8	0.0008114770171232522	0.0008114770171232522	143.42208647727966
3	100	0.0001	8	0.000848993775434792	0.000848993775434792	137.88119292259216
3	100	0.0001	8	0.0008527007885277271	0.0008527007885277271	136.8758363723755
4	100	0.0001	8	0.0008536807727068663	0.0008536807727068663	133.88571166992188
4	100	0.0001	8	0.0008655435522086918	0.0008655435522086918	143.65442895889282
4	100	0.0001	8	0.0009030597284436226	0.0009030597284436226	144.52763509750366
3	100	0.0001	8	0.0009153860155493021	0.0009153860155493021	137.8561236858368
3	100	0.0001	8	0.0010290408972650766	0.0010290408972650766	139.41754627227783
4	100	0.0001	8	0.0010695105884224176	0.0010695105884224176	118.01053214073181
3	100	0.0001	8	0.0012029989156872034	0.0012029989156872034	142.9903280735016
4	100	0.0001	8	0.0012110016541555524	0.0012110016541555524	144.42532563209534
3	100	0.0001	8	0.0012127278605476022	0.0012127278605476022	110.41931700706482
4	100	0.0001	8	0.0013004953507333994	0.0013004953507333994	95.4624514579773
3	100	0.0001	8	0.0015860326820984483	0.0015860326820984483	140.9035005569458
4	50	0.0001	8	0.0017312535783275962	0.0017312535783275962	99.78737473487854
4	100	1e-05	4	0.0023384743835777044	0.0023384743835777044	278.9852919578552
3	100	1e-05	8	0.003356358502060175	0.003356358502060175	138.95138502120972
3	100	1e-05	8	0.005075405351817608	0.005075405351817608	139.2672667503357
3	100	1e-05	8	0.005084887612611055	0.005084887612611055	142.30754041671753
4	100	1e-05	8	0.0056494902819395065	0.0056494902819395065	152.04800057411194
4	50	1e-05	8	0.006060490384697914	0.006060490384697914	144.38608074188232
3	100	1e-05	8	0.0062111117877066135	0.0062111117877066135	143.3927924633026
3	100	1e-05	8	0.0072709196247160435	0.0072709196247160435	137.2206790447235
